FID,geom,nid,kind,street,plz,city,description,created_at,url
MRN_mundraub_4326_Point.716,POINT (8.223931789398 49.45274062806),17213,Kirsche,Unbekannt,67159,Friedelsheim,3-4 alte Süßkirschbäume,2014-11-02 09:22:00,https://mundraub.org/node/17213
MRN_mundraub_4326_Point.717,POINT (8.498046397945 49.452910341637),82620,Mirabelle,Unbekannt,68199,Mannheim,Am Eingang eines Stadtgrundstücks sowie links auf dem Hügel stehen Mirabellenbäume. Das Tor steht offen.,2019-07-15 11:26:00,https://mundraub.org/node/82620
MRN_mundraub_4326_Point.718,POINT (8.467288613319 49.456430025344),14765,Quitte,Unbekannt,68199,Mannheim,Direkt an der Ecke steht ein kleiner Quittenbaum,2014-08-22 19:40:00,https://mundraub.org/node/14765
MRN_mundraub_4326_Point.719,POINT (8.394583 49.4564548),91965,Brombeere,Unbekannt,Unbekannt,,direkt am Parkplatz,2021-01-03 14:29:00,https://mundraub.org/node/91965
MRN_mundraub_4326_Point.720,POINT (8.384392261505 49.456688063534),119667,Walnuss,Professor-Humke-Weg,67065,Ludwigshafen am Rhein,Direkt am Wegesrand aber leicht zu übersehen :),2023-10-11 14:59:00,https://mundraub.org/node/119667
MRN_mundraub_4326_Point.721,POINT (8.957762718201 49.456707009585),90811,Bärlauch,Eberbacher Straße,69412,Eberbach,Seeeeeeeehr viel Bärlauch. (Am ganzen Neckar entlang zwischen Hirschhorn und Eberbach hier aber am meisten und einfachsten zugänglich). Sogar ein Lehrpfad mit Infotafeln zum Bärlauch. Nicht den ganzen Strauch immer nur einzelne Blätter pflücken :),2020-10-08 20:52:00,https://mundraub.org/node/90811
MRN_mundraub_4326_Point.722,POINT (8.465012423694 49.456738406975),94112,Brombeere,Unbekannt,Unbekannt,,Am Eingang von Sportplatz,2021-05-22 21:29:00,https://mundraub.org/node/94112
MRN_mundraub_4326_Point.723,POINT (8.465012423694 49.456738406975),94113,Brombeere,Unbekannt,Unbekannt,,Am Eingang von Sportplatz,2021-05-22 21:29:00,https://mundraub.org/node/94113
MRN_mundraub_4326_Point.724,POINT (8.494180440903 49.456750829375),82618,Maulbeere,Neckarauer Straße,68199,Mannheim,direkt an den Gleisen steht ein großer Maulbeerbaum,2019-07-15 11:18:00,https://mundraub.org/node/82618
MRN_mundraub_4326_Point.725,POINT (8.618862875446 49.456762238274),4819,Kirsche,Unbekannt,68535,Edingen-Neckarhausen,sehr grosse saftige kirschen,2012-04-11 17:48:00,https://mundraub.org/node/4819
MRN_mundraub_4326_Point.726,POINT (8.207455 49.456867),108681,Walnuss,Unbekannt,Unbekannt,,Am Feldweg bei der Grillhütte,2022-09-30 11:22:00,https://mundraub.org/node/108681
MRN_mundraub_4326_Point.727,POINT (8.207455 49.456867),108682,Walnuss,Unbekannt,Unbekannt,,Am Feldweg bei der Grillhütte,2022-09-30 11:22:00,https://mundraub.org/node/108682
MRN_mundraub_4326_Point.728,POINT (8.507898330689 49.457054138184),2289,Mirabelle,Unbekannt,68199,Mannheim,"An einem Fußgängerdamm zwischen Rangierbahnhof Mannheim und Morchhofstr. stehen mehrere (5-10) Walnussbäume. Sie tragen reichlich. zu erreichen mit S- und Regionalbahnen die an der Stadion ""Mannheim Rangierbahnhof"" halten.",2010-09-04 19:22:00,https://mundraub.org/node/2289
MRN_mundraub_4326_Point.729,POINT (8.49391937245 49.457141370525),82621,Holunder,Neckarauer Straße,68199,Mannheim,Entlang der Gleise wachsen mehrere Holunderbüsche,2019-07-15 11:30:00,https://mundraub.org/node/82621
MRN_mundraub_4326_Point.730,POINT (8.493858575821 49.457284335776),82619,Brombeere,Neckarauer Straße,68199,Mannheim,an den Gleisen entlang wachsen viele Brombeerbüsche,2019-07-15 11:21:00,https://mundraub.org/node/82619
MRN_mundraub_4326_Point.731,POINT (8.509115695953 49.45760850994),5922,Walnuss,Unbekannt,Unbekannt,,Mehrere Walnussbäume,2012-08-06 17:40:00,https://mundraub.org/node/5922
MRN_mundraub_4326_Point.732,POINT (8.190956711769 49.458435016086),94469,Kirsche,Am Neuberg,67098,Bad Dürkheim,Süßkirsche am Wegesrand,2021-06-15 20:19:00,https://mundraub.org/node/94469
MRN_mundraub_4326_Point.733,POINT (8.458206653595 49.458808109659),10284,Bärlauch,Unbekannt,67061,Ludwigshafen am Rhein,Umsäumt vom Fußweg im Wald danach folgt eine offene kleinere Wiese etwas abseits von den Hundewiesen. Dort steht auch Sauerampfer.,2014-03-16 21:25:00,https://mundraub.org/node/10284
MRN_mundraub_4326_Point.734,POINT (8.6094374 49.4592015),114796,Kirsche,Unbekannt,Unbekannt,,Süsskirschen,2023-06-18 11:43:00,https://mundraub.org/node/114796
MRN_mundraub_4326_Point.735,POINT (8.379312157631 49.459299751992),11065,Pflaume,Riedstraße,67067,Ludwigshafen am Rhein,Tolle Mirabellen direkt am Parkplatz,2014-06-20 14:54:00,https://mundraub.org/node/11065
MRN_mundraub_4326_Point.736,POINT (8.3947874 49.4597037),91967,Brombeere,Unbekannt,Unbekannt,,am Ufer des Sees,2021-01-03 14:43:00,https://mundraub.org/node/91967
MRN_mundraub_4326_Point.737,POINT (8.562488257885 49.459834393045),85580,Birne,Am Klumbengarten,68239,Suebenheim,mehrere städtische Birnbäume vor der Schule,2020-01-09 18:15:00,https://mundraub.org/node/85580
MRN_mundraub_4326_Point.738,POINT (8.4600914 49.4598632),94095,Bärlauch,Unbekannt,Unbekannt,,Rechts und links vom Weg,2021-05-22 17:43:00,https://mundraub.org/node/94095
MRN_mundraub_4326_Point.739,POINT (8.3889416 49.4600843),99787,Mirabelle,Unbekannt,Unbekannt,,Mirabellenbaum am Rande des Feldweges.,2021-09-19 15:27:00,https://mundraub.org/node/99787
MRN_mundraub_4326_Point.740,POINT (8.3889416 49.4600843),99788,Mirabelle,Unbekannt,Unbekannt,,Mirabellenbaum am Rande des Feldweges.,2021-09-19 15:27:00,https://mundraub.org/node/99788
MRN_mundraub_4326_Point.741,POINT (8.3889416 49.4600843),99789,Mirabelle,Unbekannt,Unbekannt,,Mirabellenbaum am Rande des Feldweges.,2021-09-19 15:27:00,https://mundraub.org/node/99789
MRN_mundraub_4326_Point.742,POINT (8.3889416 49.4600843),99790,Mirabelle,Unbekannt,Unbekannt,,Mirabellenbaum am Rande des Feldweges.,2021-09-19 15:27:00,https://mundraub.org/node/99790
MRN_mundraub_4326_Point.743,POINT (8.3889416 49.4600843),99791,Mirabelle,Unbekannt,Unbekannt,,Mirabellenbaum am Rande des Feldweges.,2021-09-19 15:28:00,https://mundraub.org/node/99791
MRN_mundraub_4326_Point.744,POINT (8.181381225586 49.460537553046),18142,Kirsche,Abfahrt Bad Dürkheim Süd,67098,Bad Dürkheim,Kirschbäume an der Abfahrt Bad Dürkheim Süd/Seebach,2015-06-13 14:17:00,https://mundraub.org/node/18142
MRN_mundraub_4326_Point.745,POINT (8.412748336792 49.461624145508),1303,Mirabelle,Unbekannt,67065,Ludwigshafen am Rhein,Rechts neben den Altglascontainern an der Ecke Eichenstraße/Pappelstraße in 67067 Ludwigshafen gibt es Mirabellen zu mundrauben. Der Fußgängerweg zwischen Eichenstr. und Maudacher Str. ist öffentlich und der Baum steht nicht auf privatem Gelände.,2010-07-27 13:10:00,https://mundraub.org/node/1303
MRN_mundraub_4326_Point.746,POINT (8.177497386932 49.461628884096),94470,Kirsche,Mandelweg,67098,Bad Dürkheim,junge Süßkuirschbäume am Wegesrand,2021-06-15 20:21:00,https://mundraub.org/node/94470
MRN_mundraub_4326_Point.747,POINT (8.412705421448 49.462024688721),1304,Brombeere,Unbekannt,67065,Ludwigshafen am Rhein,Gegenüber der Eichenstr. 1 bis Eichenstr. 15a gibt es Brombeeren zu mundrauben. Ebenfalls am Rand des Weges neben dem Mundenheimer Friedhof gibt es welche (Weg nur in Stallit-Einstellung zu sehen),2010-07-27 13:09:00,https://mundraub.org/node/1304
MRN_mundraub_4326_Point.748,POINT (8.471494317055 49.463135090224),10547,Holunder,Unbekannt,68199,Mannheim,Ein kleiner Holunderbusch versteckt in der Sträucherhecke,2014-04-26 16:23:00,https://mundraub.org/node/10547
MRN_mundraub_4326_Point.749,POINT (8.470475077629 49.463142063293),10546,Andere Kräuter,Unbekannt,68199,Mannheim,Hier stehen große Büsche von Salbei direkt hinter dem Krankenhaus,2014-04-26 16:18:00,https://mundraub.org/node/10546
MRN_mundraub_4326_Point.750,POINT (8.600310087204 49.464107823742),82052,Andere Nüsse,Schloßstraße,68535,Edingen-Neckarhausen,Schwarznuss,2019-05-19 17:01:00,https://mundraub.org/node/82052
MRN_mundraub_4326_Point.751,POINT (8.48727107048 49.464344902819),29019,Haselnuss,Neckauer Straße 175,68199,Mannheim,Es gibt mehrere Haselnussbäume bei der Neckauer Straße 175 in Mannheim die Haselnüsse sind alle essbar.,2017-04-01 02:14:00,https://mundraub.org/node/29019
MRN_mundraub_4326_Point.752,POINT (8.493960499764 49.46439719952),28529,Haselnuss,Wattstraße 14,68199,Mannheim,Im Industriegebiet von Mannheim befindet sich ein Haselnussbaum,2017-02-16 22:47:00,https://mundraub.org/node/28529
MRN_mundraub_4326_Point.753,POINT (8.61009478569 49.464965486737),80561,Walnuss,Unbekannt,68526,Ladenburg,"Direkt an der kleinen ""Kreuzung""",2018-11-25 14:09:00,https://mundraub.org/node/80561
MRN_mundraub_4326_Point.754,POINT (8.610953092575 49.465188616113),80559,Brombeere,Unbekannt,68526,Ladenburg,Sehr Viele Sträucher oberhalb des kleinen Weges,2018-11-25 14:05:00,https://mundraub.org/node/80559
MRN_mundraub_4326_Point.755,POINT (8.16116809845 49.465399106369),75170,Esskastanie,Unbekannt,67098,Bad Dürkheim,In der Nähe der Schäferwarte gibt es viele Esskastanien!,2017-10-15 21:07:00,https://mundraub.org/node/75170
MRN_mundraub_4326_Point.756,POINT (8.612160086632 49.465537253727),80560,Hagebutte,Unbekannt,68526,Ladenburg,Augen gut offenhalten!,2018-11-25 14:06:00,https://mundraub.org/node/80560
MRN_mundraub_4326_Point.757,POINT (8.613726496697 49.465673221724),80556,Brombeere,Römerstadion,68526,Ladenburg,Gut zu ernten,2018-11-25 14:00:00,https://mundraub.org/node/80556
MRN_mundraub_4326_Point.758,POINT (8.613903522492 49.465704598901),80557,Hagebutte,Römerstadion,68526,Ladenburg,Gut zu erreichen,2018-11-25 14:01:00,https://mundraub.org/node/80557
MRN_mundraub_4326_Point.759,POINT (8.4646381 49.4657616),102404,Bärlauch,Unbekannt,Unbekannt,,kleines Bärlauchfeld direkt am Wegrand,2022-04-14 12:39:00,https://mundraub.org/node/102404
MRN_mundraub_4326_Point.760,POINT (8.613039851189 49.46582313472),80558,Brombeere,Unbekannt,68526,Ladenburg,Viele Sträucher oberhalb des Weges,2018-11-25 14:02:00,https://mundraub.org/node/80558
MRN_mundraub_4326_Point.761,POINT (8.615030050278 49.46590680689),80554,Kirsche,Heidelberger Straße,68526,Ladenburg,Sehr gut anzufahren,2018-11-25 13:58:00,https://mundraub.org/node/80554
MRN_mundraub_4326_Point.762,POINT (8.376667499542 49.465976533589),73918,Apfel,Unbekannt,Unbekannt,Ludwigshafen am Rhein,Sehr viele unveredelte Apfelbäume und ein paar Birnbäume.,2017-08-17 12:29:00,https://mundraub.org/node/73918
MRN_mundraub_4326_Point.763,POINT (8.613978624344 49.466007910572),80553,Brombeere,Bollweg,68526,Ladenburg,Gegenüber eines kleinen Weges auf der anderen  Seite des Bachs,2018-11-25 13:57:00,https://mundraub.org/node/80553
MRN_mundraub_4326_Point.764,POINT (8.614359498024 49.466018369561),80552,Brombeere,Heidelberger Straße,68526,Ladenburg,Gut zu erreichen Parkplatz nebenan,2018-11-25 13:55:00,https://mundraub.org/node/80552
MRN_mundraub_4326_Point.765,POINT (8.614482879639 49.466046260189),80555,Hagebutte,Heidelberger Straße,68526,Ladenburg,Leider nur ein kleiner Strauch,2018-11-25 13:59:00,https://mundraub.org/node/80555
MRN_mundraub_4326_Point.766,POINT (8.4720368 49.466225),94092,Brombeere,Unbekannt,Unbekannt,,Am Weg zum Pfalzplatz,2021-05-22 17:36:00,https://mundraub.org/node/94092
MRN_mundraub_4326_Point.767,POINT (8.4720368 49.466225),94093,Brombeere,Unbekannt,Unbekannt,,Am Weg zum Pfalzplatz,2021-05-22 17:36:00,https://mundraub.org/node/94093
MRN_mundraub_4326_Point.768,POINT (8.607734441757 49.466272870954),80562,Apfel,An der Beint,68526,Ladenburg,Direkt neben dem Parkstreifen,2018-11-25 14:10:00,https://mundraub.org/node/80562
MRN_mundraub_4326_Point.769,POINT (8.614715393633 49.466318192982),80551,Kirsche,Heidelberger Straße,68526,Ladenburg,Nahe eines Weges,2018-11-25 13:54:00,https://mundraub.org/node/80551
MRN_mundraub_4326_Point.770,POINT (8.472036123276 49.466370487576),103789,Mirabelle,Pfalzplatz,68163,Mannheim,lila,2022-07-06 22:17:00,https://mundraub.org/node/103789
MRN_mundraub_4326_Point.771,POINT (8.480715751648 49.46649250808),17011,Haselnuss,Unbekannt,68199,Mannheim,die ganze Strasse entlang,2014-10-21 15:40:00,https://mundraub.org/node/17011
MRN_mundraub_4326_Point.772,POINT (8.413879394531 49.466808319092),1344,Kirsche,Unbekannt,67065,Ludwigshafen am Rhein,An der Raschigstrasse in Richtung Bruchwiesenstrasse stehen mehrere Kirschbäume auf öffentlichem Gelände. Keine Ahnung ob es sich hierbei um Süß- oder Sauerkirschen handelt.,2010-07-28 09:24:00,https://mundraub.org/node/1344
MRN_mundraub_4326_Point.773,POINT (8.568632528186 49.466838303821),103265,Felsenbirne,Unbekannt,Unbekannt,,Auf dem Alla-Hopp-Spielplatz gibt's mehrere reich tragende Büsche zum Naschen für Kleine Kinderhände gut erreichbar,2022-06-11 23:25:00,https://mundraub.org/node/103265
MRN_mundraub_4326_Point.774,POINT (8.614761829376 49.466994532098),18051,Andere Kräuter,Unbekannt,68526,Ladenburg,Am Kanzelbach ist mir Brunnenkresse aufgefallen direkt an der Stelle an der Steine zum Überqueren des Bachs liegen kurz vor der Straße Richtung Neubotzheim.,2015-06-04 14:52:00,https://mundraub.org/node/18051
MRN_mundraub_4326_Point.775,POINT (8.459487676228 49.467061469352),82020,Bärlauch,Parkstraße,67061,Ludwigshafen am Rhein,Über die kleine Brücke laufen und dann steht entlang des Laufweges und etwas weiter in die Sträucher hinein Bärlauch.,2019-05-10 15:41:00,https://mundraub.org/node/82020
MRN_mundraub_4326_Point.776,POINT (8.395294435322 49.467147055738),99793,Walnuss,Unbekannt,Unbekannt,,Walnussbaum am Wegesrand.,2021-09-19 15:40:00,https://mundraub.org/node/99793
MRN_mundraub_4326_Point.777,POINT (8.606972694397 49.467242055936),80563,Apfel,An der Beint,68526,Ladenburg,direkt neben des Parkstreifens,2018-11-25 14:11:00,https://mundraub.org/node/80563
MRN_mundraub_4326_Point.778,POINT (8.615427017212 49.467259487145),80581,Brombeere,Unbekannt,68526,Ladenburg,gut zu erreichen,2018-11-25 14:33:00,https://mundraub.org/node/80581
MRN_mundraub_4326_Point.779,POINT (8.6187261343 49.467601137591),80582,Walnuss,Unbekannt,68526,Ladenburg,Großer Baum direkt am Weg,2018-11-25 14:36:00,https://mundraub.org/node/80582
MRN_mundraub_4326_Point.780,POINT (8.606522083283 49.467845172164),80564,Apfel,An der Beint,68526,Ladenburg,Direkt neben des Parkstreifens,2018-11-25 14:11:00,https://mundraub.org/node/80564
MRN_mundraub_4326_Point.781,POINT (8.606522083283 49.467845172164),80565,Apfel,An der Beint,68526,Ladenburg,Direkt neben des Parkstreifens,2018-11-25 14:11:00,https://mundraub.org/node/80565
MRN_mundraub_4326_Point.782,POINT (8.616864681244 49.46816590147),80580,Haselnuss,Unbekannt,68526,Ladenburg,Sehr gut zu erreichen,2018-11-25 14:32:00,https://mundraub.org/node/80580
MRN_mundraub_4326_Point.783,POINT (8.662757612765 49.468248698096),97692,Walnuss,Unbekannt,Unbekannt,,Hier steht ein Walnussbaum am Straßenrand,2021-08-20 12:37:00,https://mundraub.org/node/97692
MRN_mundraub_4326_Point.784,POINT (8.396106138825 49.468490768483),99794,Walnuss,Unbekannt,Unbekannt,,Walnussbaum am Wegesrand,2021-09-19 15:41:00,https://mundraub.org/node/99794
MRN_mundraub_4326_Point.785,POINT (8.671447634697 49.468849187336),97023,Brombeere,Weinbergweg,69198,Schriesheim,Im Gebüsch am Hang wachsen einige Brombeerranken die viele kleine Früchte tragen,2021-08-11 17:02:00,https://mundraub.org/node/97023
MRN_mundraub_4326_Point.786,POINT (8.617165088654 49.46905486846),80579,Brombeere,Unbekannt,68526,Ladenburg,Auf der Seite der Felder,2018-11-25 14:31:00,https://mundraub.org/node/80579
MRN_mundraub_4326_Point.787,POINT (8.608029484749 49.469068812912),80566,Brombeere,Gropengießerstraße,68526,Ladenburg,Gut zu erreichen,2018-11-25 14:13:00,https://mundraub.org/node/80566
MRN_mundraub_4326_Point.788,POINT (8.5688199 49.4691234),105552,Walnuss,Unbekannt,Unbekannt,,gegenüber der Hausnummer am Freibad 4/38 steht ein walnussbaum.,2022-08-14 16:40:00,https://mundraub.org/node/105552
MRN_mundraub_4326_Point.789,POINT (8.605180978775 49.469267520918),80567,Brombeere,Neckarstraße,68526,Ladenburg,Zwischen Fluss & Weg,2018-11-25 14:14:00,https://mundraub.org/node/80567
MRN_mundraub_4326_Point.790,POINT (8.617320656776 49.46950806111),80578,Brombeere,Unbekannt,68526,Ladenburg,gut zu erreichen,2018-11-25 14:31:00,https://mundraub.org/node/80578
MRN_mundraub_4326_Point.791,POINT (8.604853749275 49.4697207116),80568,Brombeere,Am Neckardamm,68526,Ladenburg,Sehr gut zu erreichen,2018-11-25 14:14:00,https://mundraub.org/node/80568
MRN_mundraub_4326_Point.792,POINT (8.5014551 49.4700064),90037,Apfel,Unbekannt,Unbekannt,,Direkt auf der Wiese sehr viel Fallobst zum Sammeln. Seitlich an der Straßenbahn Schiene gibt's auch Hagebutte und Brombeeren,2020-09-20 18:11:00,https://mundraub.org/node/90037
MRN_mundraub_4326_Point.793,POINT (8.286287784576 49.470048400713),76622,Apfel,Am Goldberg,67136,Fußgönheim,An der Sitzbank steht ein schöner mittelgroßer Baum,2018-06-27 17:58:00,https://mundraub.org/node/76622
MRN_mundraub_4326_Point.794,POINT (8.3956281 49.4702015),118217,Brombeere,Unbekannt,Unbekannt,,direkt am Wegrand,2023-09-10 10:07:00,https://mundraub.org/node/118217
MRN_mundraub_4326_Point.795,POINT (8.286212682724 49.470229674599),76629,Haselnuss,Am Goldberg,67136,Fußgönheim,Großer Strauch an der Sitzbank,2018-06-28 08:00:00,https://mundraub.org/node/76629
MRN_mundraub_4326_Point.796,POINT (8.60454261303 49.470327283337),80569,Brombeere,Am Neckardamm,68526,Ladenburg,Sehr großer Strauch,2018-11-25 14:15:00,https://mundraub.org/node/80569
MRN_mundraub_4326_Point.797,POINT (8.653411120176 49.470340573797),97693,Mirabelle,Unbekannt,Unbekannt,,Hier liegen viele Früchte auf dem Boden und warten darauf zu Marmelade verarbeitet zu werden,2021-08-20 12:47:00,https://mundraub.org/node/97693
MRN_mundraub_4326_Point.798,POINT (8.617792725563 49.470344713448),80577,Brombeere,Unbekannt,68526,Ladenburg,Am ganzen Weg auf der Seite des Baches verteilt,2018-11-25 14:30:00,https://mundraub.org/node/80577
MRN_mundraub_4326_Point.799,POINT (8.607729077339 49.47049461215),80571,Brombeere,Unbekannt,68526,Ladenburg,"Unterhab der ""Brücke""",2018-11-25 14:23:00,https://mundraub.org/node/80571
MRN_mundraub_4326_Point.800,POINT (8.511099815369 49.470522500229),14766,Apfel,Unbekannt,68199,Mannheim,Verschiedene Apfelsorten ich denke es sind Boskopsorten. Und viele kleine Zieräpfelbäume,2014-08-22 19:42:00,https://mundraub.org/node/14766
MRN_mundraub_4326_Point.801,POINT (8.605502843857 49.470776978225),80570,Walnuss,Unbekannt,68526,Ladenburg,Im Park am Wegrand verteilt,2018-11-25 14:21:00,https://mundraub.org/node/80570
MRN_mundraub_4326_Point.802,POINT (8.611312508583 49.471122090106),80573,Walnuss,Kirchenstraße,68526,Ladenburg,Im Park vor der Kirche,2018-11-25 14:25:00,https://mundraub.org/node/80573
MRN_mundraub_4326_Point.803,POINT (8.608421087265 49.471139519935),80572,Andere Kräuter,Hauptstraße,68526,Ladenburg,kleine Lavendel-Sträucher,2018-11-25 14:24:00,https://mundraub.org/node/80572
MRN_mundraub_4326_Point.804,POINT (8.666008114815 49.471306845973),91026,Walnuss,Großer Mönch,69198,Schriesheim,Baum lässt Nüsse auch auf die Straße fallen diese können gesammelt werden,2020-10-13 19:36:00,https://mundraub.org/node/91026
MRN_mundraub_4326_Point.805,POINT (8.4031855 49.4713503),99792,Walnuss,Unbekannt,Unbekannt,,Walnussbaum am Wegesrand.,2021-09-19 15:39:00,https://mundraub.org/node/99792
